key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,a1Entered,a1NetR
SOL-USD|1h|2025-01-23T10:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-23T10:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0356624052206398,False,0.0
SOL-USD|1h|2025-01-23T13:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-23T13:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.2586192846638182,False,0.0
SOL-USD|1h|2025-01-23T15:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-23T15:00:00+00:00,SHORT,PULLBACK,False,True,-1.0894213745213661,False,0.0
SOL-USD|1h|2025-01-23T19:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-23T19:00:00+00:00,SHORT,PULLBACK,False,True,-1.0537548818189373,False,0.0
SOL-USD|1h|2025-01-23T21:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-23T21:00:00+00:00,SHORT,PULLBACK,False,True,-1.0412250232464773,False,0.0
SOL-USD|1h|2025-01-24T01:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T01:00:00+00:00,SHORT,PULLBACK,False,True,-1.0563859973682994,False,0.0
SOL-USD|1h|2025-01-24T02:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T02:00:00+00:00,SHORT,PULLBACK,False,True,-1.051406433876866,False,0.0
SOL-USD|1h|2025-01-24T05:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T05:00:00+00:00,LONG,BREAKOUT,True,True,0.5156860215266301,True,1.8025104235673945
SOL-USD|1h|2025-01-24T06:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T06:00:00+00:00,LONG,BREAKOUT,False,True,0.2636073794335797,False,0.0
SOL-USD|1h|2025-01-24T07:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T07:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1011517168903244,False,0.0
SOL-USD|1h|2025-01-24T08:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T08:00:00+00:00,LONG,BREAKOUT,False,True,-0.582747791499675,False,0.0
SOL-USD|1h|2025-01-24T10:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T10:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.168962224279689,False,0.0
SOL-USD|1h|2025-01-24T11:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T11:00:00+00:00,LONG,BREAKOUT,False,True,-0.524781201651187,False,0.0
SOL-USD|1h|2025-01-24T12:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T12:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.20524263844009,False,0.0
SOL-USD|1h|2025-01-24T14:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-24T14:00:00+00:00,LONG,BREAKOUT,False,True,-1.0345000626413974,False,0.0
SOL-USD|1h|2025-01-25T01:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-25T01:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.109266352827381,False,0.0
SOL-USD|1h|2025-01-25T06:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-25T06:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0399034012272081,False,0.0
